Riot Games Name,Riot Games Tag Line,Summoner Level,Summoner Id,Summoner Name,Summoner Points,Summoner Rank,Summoner Wins,Summoner Losses,Is Veteran?,Is Inactive?,Is Fresh Blood?,Is Hot Streak?,Summoner Tier
GodOfThudeR,6436,467,U_7aPRDq8_rvHnV0981qXgOc_F4SkbChwu8_69xankXG-NBe3oe_v2hgpQ,P K ONE,371,I,103,83,False,False,False,False,Grandmaster
Vũ Nhân,1223,49,bKhdPyon-D871aRQqd6_uHSA9nIgToBxLZCUek6M5ua6I4L1bCfzMuib9w,Cato4,504,I,144,102,False,False,True,False,Grandmaster
FakePhat112,phat1,332,KGNod2YogYd0r6rYMEAUc_t5a53O3qiYLmXgr4zwpDz8eB_yXWDX3VtRKQ,20227139,406,I,129,86,False,False,True,False,Grandmaster
GấuMập99,VN2,342,XLjY5GdcBd8JkdTfrzRZwjiNZpbH6cWck5RnK_tOdkJtJZpHad_QRlasgg,GấuMập99,348,I,99,64,False,False,True,False,Grandmaster
Lối chơi flexing,999,482,Sr947OYVOi5tnxg_hXEnFHQUDqvioQwLs0i-Q3U3BS7GjlrNW9-2cq7V_Q,Lối chơi flexing,243,I,127,100,False,False,False,True,Grandmaster
Captain Phúcc,VN2,463,zp3wqoal5QP7MN4MuUryRlqBVM4-mDFcyl1cULdItt5YM0b7xBt8NXhEbQ,Captain Phúcc,312,I,192,173,False,False,True,False,Grandmaster
Apol10,VdQ,646,aHP_L4K7cceQYSJipcBgDPpfj5d-f07Dd6WTNmRnw-1iRDmLItQMFlfZdQ,Apol10,277,I,99,68,False,False,True,False,Grandmaster
NamNgerrr,2706,196,QcEoGl-lZOhH8Zu6Bziu10CIYLjRxDwTSfLoHppNrc2sJEvp-EcAlQl32w,NamNgerrr Flex,362,I,138,108,False,False,True,True,Grandmaster
TVH 23 02 04,2302,525,fm6FAdF1vLyPtIYNp1t4QnnvP9yD3u5eOfHccjU85KvZ-LCIRPo26nvTFw,TVH 23 02 04,370,I,141,109,False,False,False,False,Grandmaster
Sin Bến Tre,2306,39,1-_ecb2Yh4s_s_I4qYW_AkeOdU0bx3JVIugNUQ5xATVYsGXBlTTF_yFXYw,Sin Bến Tre,258,I,139,121,False,False,True,True,Grandmaster
Chạy Đi Menn,6009,17,S3YOdgHOIcB7fIZ9rcJwCo550URC5xYDKF-jDgIUNFf1kbt2HJCpoKAYtA,KiII Tao Làm DoG,255,I,180,145,False,False,True,False,Grandmaster
RubyAngel,VN2,64,tz0CIuAiDXeUIn_jY_YjKJfcWhNOpGlg6oZlhWoX4jkWoVQDsyVxys1UxA,RubyAngel,265,I,73,29,False,False,True,True,Grandmaster
Mama,Mama0,1,BU3EFXZeuEXxnelz3CcpVcvigJgjzKfodD_jXR3Sv3vhDXqdmKXI4-hewQ,,253,I,195,164,False,False,True,False,Grandmaster
Mèo con bít pơi,1512,547,IwQK6jW7dWyeP-Dn7UUXdyKug62LKPFwaPLfmPCGdUCqmZwHYNy7mQnUBQ,Mèo con bít pơi,408,I,100,73,False,False,True,True,Grandmaster
TFT NVA,VN2,171,UbXFgCRM0ZpK94woJ0Lm91yammcdslr-gb4nNnSfepTmbgglrbDwt2eCTQ,TFT NVA,260,I,184,158,False,False,True,False,Grandmaster
Cố Trường Ca,88888,59,01FPe2KmvnJNbeoQJojsAv-67CIx4XjmcKmzV3ZE_i4L3BcWOC3nU70cOg,Lục Linh,356,I,181,142,False,False,True,False,Grandmaster
KunK,1107,244,3F79AChjVNTfrOZohL1AoNpFlo2qtMa-hQvsf4su9Iw1yWcEWgd7zyn8kA,ºº KunK ºº,260,I,194,166,False,False,True,False,Grandmaster
Giáo sư Dũng,Neon,380,d6fhG4VrAkjfJNfCt1rEvPSHerAK-rlohYON2w9jFVAYhhGmNu0O7DtZCw,Giáo sü Düng,259,I,100,85,False,False,True,True,Grandmaster
1gN,2805,438,uv6T6tGI_U2T2tEss749fpr8Kly-5rVPzfPtUvTwfAAE8gHxQrFNgB8a0g,1gN,373,I,138,109,False,False,True,False,Grandmaster
KuzeTFT,2556,302,7GOgUfobYpGxwdQZZgk9WxARSkyHRIy-w5bzv-WwQheZHZJ_LjE6RIPJgQ,SharkTuấnMinh,243,I,151,107,False,False,True,True,Grandmaster
Huy Là Taoooo,1844,350,EjN96EM8CKya-ssewn-3WOQOy4Mp-_-zf4lWGBT4ylsK84lvfdFU5oAk6A,Huy Là Taoooo,250,I,225,182,False,False,True,False,Grandmaster
CryingYetiz,VN2,354,hQ0a2m4hgWBCevFoHtUaxi5orXPc8DcnSfE2pIfUSn_TxO13FgzOtCoiSQ,CryingYetiz,362,I,129,87,False,False,True,False,Grandmaster
tizzi994,VN2,2,A6_Sr9Z9gqB_36pu41RCdVu_RMgbsu0mD-EbgngNlRg4lS78c1jRBSqDWw,tizzi994,319,I,193,169,False,False,True,True,Grandmaster
Reddog is real,0712,680,iccLMCjZtnwgpqbaFu_b19KBHKBjo-lzsuw_o1hHeEs8weWgfivFkSrO1w,I am Nhất,261,I,80,48,False,False,True,True,Grandmaster
biQN,0343,456,Z1g4CSknJtRtmYpjyHRa_PJP7_wfeM_PBF0lbUnwjwx_f6PaZjhSdvg2EA,bumblebeee1,375,I,143,118,True,False,False,False,Grandmaster
trongbds,1996,854,FCU4c7dGIYvrganRNCbRfN6dbxSgMQZLOYJBefJz2dlJ4aAvoFO1OMZhYg,August 2nd,362,I,176,132,False,False,True,False,Grandmaster
N DuHy,Q2606,514,RVd_-oboWRO2JnFh8EH3TJL1aMNaO2lo--o3xqjIiP0pz4EtBlvswm6KLw,ng gia choi game,503,I,95,63,False,False,True,True,Grandmaster
truz1996,truz1,739,fyRESg9EBkr0-o93uT9-i4c2LbiGcnMuzOMwaArkglcjz-NCCL4sopzbOw,doitenchonohen,242,I,132,120,False,False,True,False,Grandmaster
B M S,1307,130,nsqXPIpdY_aZcLVOa_6BzZFGVEoWQVZP4Ck7z9LEFGe8CA3PboVCA0CqBQ,Mr B M S,431,I,223,175,False,False,True,False,Grandmaster
Hoạ Sĩ Piccaso,2004,8,jD7BV5TbOf5yCWOYsRvrX1ppeeMzFgCV6PrbRzxslSJJJd1KJd1Z59vSxQ,Hoa Si Picasso,449,I,261,247,False,False,True,False,Grandmaster
Kuromeoo,1752,546,WyWkg4IEJkdUNwKOy5_ZeV4MtdOrBqu34DzJhN3Yhr1clfx8JGd54w1GCg,Kuromeoo,237,I,140,117,False,False,True,True,Grandmaster
Miêu Miêu HZ,VN2,344,fRV-2JiUb1LBgXGYCkKbqVAJZM-5yQU9gGiaLCd01RTCUkqlOr5D0vbJdg,Miêu Miêu HZ,265,I,207,182,False,False,True,False,Grandmaster
truoqsogood,2004,1,jnO5VAD-skV0bYFh23iGMcOy6O5j7gM2-SSD-U7yWpb1ovSrvZLaDdf89A,truoqsogood,368,I,139,118,False,False,True,False,Grandmaster
PAR PảoPảo,HUST,541,8niTkBaR3AEQLlDT8aDbaVyXOraiSBrFzj0_M0KxiNBGEPVUgh02Hj2Ngw,PAR PảoPảo,280,I,114,83,False,False,True,False,Grandmaster
Cả Lò Nhà Game,1898,133,6IJD-PI37wyLHZaFyhMS7YBJVd5PpOdYPZO33sZEXOmZvET8ZbJIBE3XwQ,Cả Lò Nhà Game,511,I,97,62,False,False,True,True,Grandmaster
Danh Hài Mới Nổi,i820,24,RTSe3iyJ1dfQbFRGGaGMHy5rg0lVXLONLFwYFmU0A28wWmBTR8Q2HnbicQ,JusTaTeeeeee,352,I,131,115,False,False,True,False,Grandmaster
Oppa Tú,99999,611,4W8kskW69cwd8-41K2cORVAA8XEHNEye4Un9Y8jPEcv8tqVQp1ZnSU_Y7Q,Oppa Tú,247,I,242,209,False,False,True,True,Grandmaster
sSs KiD,2709,684,l_IlEPiFgIoOIXvGol8pkBtKsVAtyOXsRQ5JUe6hSTtG5Wa-OY2a9DwhEg,sSs KiD,291,I,93,71,False,False,True,True,Grandmaster
Dark,01234,260,f48A1_yYZ0OaLjwZR60x8rHluXeGZp2oJgcn8NAlxNnqdj0PXxCJ2Eywdw,phien vl,294,I,94,70,False,False,True,False,Grandmaster
Nosferatu,2301,245,WhtiSyaZbLfXGwz39gU6z4L-KmW4_mBu8bQQ_0stAhAovi7BT5CIs4jh0A,Nosferatu,404,I,93,71,False,False,False,False,Grandmaster
viết nhạc lm thơ,2003,385,oWqayR08bOzyTWzsHIuqEJqRSh54JVXfMCrbBjXzFkHpPJeSvcDmXS7xKA,Liễu Mi,300,I,123,93,False,False,False,False,Grandmaster
chua yeu 1 ice,1503,344,e8Dq6sTYchS8xSBUqrKtwZSRO3izZAu4A3BC4uIRGudBFW52aCx72AzkOg,chua yeu 1 ice,231,I,146,123,False,False,True,False,Grandmaster
loi ben toy,1998,559,zYuGKJE2b1ngND_IcbVLIpADHa9BL-TajzJGAf7JiMOy6Rxcp-ewVzCVDw,loi ben toy,502,I,184,127,False,False,True,False,Grandmaster
Ác quỷ nước mỹ,devil,326,BZvvsheFB94Z8_hBgAFNjneqLRO0OptG4zhvITcGW_jiW1rLW4-UQ4a37g,Ác Quỷ nước mỹ,338,I,125,93,False,False,False,False,Grandmaster
Choncc,2909,820,EZzkzPoiztQYLiF2rc2QRb11FnmpeCgu8vkfrbpjlWX7weSM99fHyX0jfg,Đéo chơi aram,504,I,112,76,False,False,True,True,Grandmaster
S A V E,nhật,838,DejjUc5rus1B-UugyAiloAN0IBBmOZRR64Qz0G128oCwk_9--vXgL7T3og,S A V E,336,I,191,141,False,False,True,False,Grandmaster
SMUF DTCL,5370,544,OtlafoYk-c3aTpQLDOCpdlIwJ-g-jh3pgkxQCGKdC6cO6fipH-DHMh-x7g,MIDRANKSSR,317,I,157,112,False,False,True,False,Grandmaster
1TTĐ NVT,VN2,149,-CHk6yjvUsMqqnopyOLWqdoJ4gJdsGmRoMELdAZUinBcH2_cT6Vji9aV1A,1TTĐ NVT,497,I,200,158,False,False,True,False,Grandmaster
1tay thách đấu,1TTĐ,156,2bGQNpZDWiHS7q2g5PtZ4xHjHEZXy4dzT6iz8TeE8TsaZipoY2ioCsgZlg,1tay thách đấuuu,491,I,79,53,False,False,True,False,Grandmaster
Scorpions,1111,246,xIjkgj-SG6eQ-MIizf0M1iEBA3K-nTVBW7D5IfxA2zZYR0NXodxeIIFmnw,Scorpions,301,I,142,122,False,False,True,False,Grandmaster
A5 Meanles,27111,604,wuxfknoNyEVvRc4ONEm-Pkjp01gnPzQKxV42NPqugJOUkT9W2JfR9UCt8g,that su la buon,434,I,180,147,False,False,True,False,Grandmaster
Đánh cờ,VN2,57,XCE8CHpWpMVv6XBL5XRfoX2Gayqjx91S1JZkTuTdi1XGrCjXoo8ddY3UgQ,Đánh cờ,300,I,206,186,False,False,True,False,Grandmaster
Chè Hoa Bưởi,buu2k,108,T4M6Lu_c4VRbwMbDevlSNyFSMDISjBmlPU4cwSDK-tZuKOtVDZyaraL02A,Vn Daubuoi,476,I,74,32,False,False,False,False,Grandmaster
Han Hyo Joo 1,ttoan,433,lWFrgmWOPiNAd8Lx5QyM67-S-JdkaFDLLuvb5ofKm2Y0-BP9-yrc5FOyAA,Go Yoon Jung 1,240,I,98,66,False,False,False,False,Grandmaster
6886688688888888,LongT,14,WBBBI8SacQPUd_-AeAKwCs5QlrirXwldLJpcmgqiscC2gZYPF_GpJbuTTw,Quỷ dữ 666666,501,I,123,77,False,False,True,False,Grandmaster
Kgadboiz,VN2,141,J1_1Sxxi0EdQfgyr12tNkHXElTHKq9qd5yiW3tACuEYtYetXHLAJFI38Uw,Kgadboiz,385,I,223,179,False,False,True,False,Grandmaster
HLG EmHiểnChoáy,3926,486,c3r6fuEMhpGqsKZCkPVHEtiKqIYYyWDK9kmXxdhRsK8MOudfDSU36qvavg,HLG EmHiểnChoáy,273,I,106,78,False,False,True,False,Grandmaster
bzzang,bzzan,502,KDuW13gdY0_hprT215YpipUqzTwNQ4hnz64xhvc6okvKuyvHFwr6gpI-cw,Bzzang,244,I,181,145,False,False,True,False,Grandmaster
Kykun,21101,240,4RYua7K9hkTUxfZR4bVXhdUWCc8pVWCaTFneJx3zkZmeFI0fZoryeXS21w,Quá Là Ngạo Nghễ,293,I,140,109,False,False,True,False,Grandmaster
Hoàng ĐH,VN2,273,pEubihNPEMz0yPH5DdwsgI3k_6qio33ImBlIaHkK6IpFgP99B3NOZwDKdw,Hoàng ĐH,328,I,163,146,False,False,True,False,Grandmaster
ChonXeLich,HeHe,1,MQe4hOAlQMbIKBGa60yDNAhiES6-M3Fs3FW2-vGkbQXCyArjAQzOgKj0ww,,278,I,115,81,False,False,True,False,Grandmaster
Cường Smile,Smile,284,PeGnDRsl-3O01SKsU7ZNAGwaWjdBgiJtKem5XJF3R84kOT90UWs43NfyiA,Cường Smilee,447,I,111,79,False,False,False,False,Grandmaster
Bình Chữa Cháy,2204,724,oPUOIcyaoNBcks1Wk7HBAy6xjHoYug-Y9JTkXzpto7NcWXwLMn320grIkg,Bình Chữa Cháyy,295,I,129,88,False,False,False,False,Grandmaster
Migi THÁCH ĐẤU,VN2,24,qEwEsDIjEOiWmjkRx71oYzi-h6sCVaQh1SYs5HpY-FGYu21beKYfJ4ZHyw,Migi THÁCH ĐẤU,248,I,141,96,False,False,True,False,Grandmaster
TheDainn1,7566,95,8qgCDVx4Dfa5iuNVNFRyMK5jEjNXAMv6lUYbdih29VN6nqpYJxqs5K-mZw,TheDainn1,250,I,92,71,False,False,False,False,Grandmaster
29062609,VN2,533,CRHzr5RObDhGdle0YTIuwCu4hCGeEPvT53zQLJ9ylyItrd4p3sRnM-ZQpw,29062609,295,I,233,209,False,False,True,False,Grandmaster
oWTashaWo,3013,199,LP6ymI92hVtz1ySJH_2uNqmbGYcAURUfG_lndfVvN7gw3hWTADRNRURfqA,oWAxeWo,478,I,301,256,False,False,True,False,Grandmaster
Bạn Học Cáo,0627,213,ARXaMkB5k_P_QQN7MDlMWt_XO_-Ps9Th_5fm8jRgUS_dSBSH2tYHZ7EDKw,X NTA X,253,I,79,55,False,False,True,False,Grandmaster
AFK BĐV1,27081,10,rAlS5TIIWfedWYyMnJsQq05nCkMec-DNnfA-fPcvt0S66wPgaLU8CJmSSw,AFK BĐV1,245,I,140,111,False,False,True,True,Grandmaster
Nup,VN2,430,ilHOIfDUNL0ehFY6SNoaaOx2BdAApF5WB0_xOrJEqruz7wdUqEc_SquMpA,Nup,356,I,247,221,False,False,True,False,Grandmaster
dukwan,0511,135,gWIjcrIgFidKRKdh7zQWa0lzqmFM2_OQ95hS7-zFiRSrE99c8zNku6a6ag,dukwan,360,I,129,82,False,False,True,False,Grandmaster
top1spammer12,VN2,50,dYY_Xu0UPpbdepAVyLYBJqTe8KxlAgbT7AZ5MAGv2UjTPErBxXaTgEnTaA,top1spammer12,363,I,87,61,False,False,False,False,Grandmaster
Hàn Tiểu Ling,Ling,375,AqKhAOLB4CF6FcDZxFEULaNtAdkk_ydHZjOwn5S2eL2c-YyUXoNskak3pw,Hàn Tiểu Lingg,303,I,109,71,False,False,True,False,Grandmaster
Bé My Sweetie,mika,726,NcwyUthxbVVN_OcTPciht4z9LJQ6xxzp1JY4mg9kMh3srQfZiRBoD6GBPA,Bé My Sweetie,324,I,80,56,False,False,True,False,Grandmaster
ToiRatYeuVIETNAM,VN2,134,nuOrsKHX_fd-VJjGVQ7pa5Lrk2EgIIA_BylBugzmJvwpI3Q3vAGEHmemig,Nhân Phẩm Sida,486,I,158,122,False,False,True,False,Grandmaster
Beel,0906,309,r6RbUd2Zm5D3IInpWwfAai-6pTCYDU0vF9QGczvwVda4vJAY19F41fJShQ,uh beel,425,I,134,99,False,False,True,False,Grandmaster
bapmomx01,VN2,2,_1QYZ5WsL8ARlaY1JFtKkZ74OGUC2KbPDj8Uuq1cfa5EosC7jSNWU3jipQ,bapmomx01,214,I,146,115,False,False,True,False,Grandmaster
Yi Yo,1998,1129,7vZ8UZmvqlNqVKci8jdoYHkTw5csqPVF2ic_m_Lz2nx4a2V8cxfufp695Q,Yi Yo,255,I,163,130,False,False,True,False,Grandmaster
Đuma đang cứu nè,VN2,722,aaCKMWzCQ6MByEwFivdDeh7qP_9Ol2gpqpx3Yap5gWKq0AOrtk1bPwo4AA,Ơ kề,387,I,153,143,True,False,False,False,Grandmaster
dần dần mất em,VN2,259,8nUL0IGkq-__N93k5hf2uz00ukLhs_ENN4D8eFrEFI-7c8PISSEWHxfmzA,dần dần mất em,292,I,193,140,False,False,True,False,Grandmaster
NG Yoonjunggggg1,0703,433,1ZThyn9REtyd4DlCy3k1RuzoZ3NyFuoZW1OE7zMxZfB8tfX9k1iIl5P_pA,NG Yoonjung1,502,I,150,141,False,False,True,False,Grandmaster
HuongTitLonMuppp,muppp,11,cx99mijGWJKtdoyKtdo1sXtvHSM-UrUSG3y9EMzxtY_WJiAvleEDZE0kIg,HuongTitLonMuppp,303,I,131,98,False,False,False,False,Grandmaster
Phong cách ĐNA1,VN2,24,b793mKCL5eKjGqH4osPaV7ZvV0uqCkvPOaU4rS5dxHx-UKac_90Rw0ZgDQ,Phong cách ĐNA1,414,I,246,222,False,False,True,False,Grandmaster
anh da on hon,2105,317,PG35MjC5viyi0PmHV0EU_CQd_f4zPm6N9G_lBzqczFfsTIqti-A-QTWdsg,van cu la okay,508,I,169,133,False,False,True,True,Grandmaster
Lee Chunn,VN2,426,TbbCTYrQOVpJj0kRvrr71b_j8oirScmbFx7VlAjzvhhJ90IvJzgXqI0N1g,Lee Chunn,266,I,140,125,False,False,True,False,Grandmaster
njhanniiii,1999,843,X1AIsN-T924f7K-8anUfav_HZNOqhIVSlJdo-28_iKuynA_quHTcNrqyEA,Karinabluuu,281,I,160,146,False,False,True,True,Grandmaster
Minh0111,0111,319,wwRQocklQ2XNpGa4WDYaf4XtUJnVeWU25qVJwaeeMXTBxiQUsGQdBt6nTg,Cookie đá say,377,I,242,212,False,False,True,True,Grandmaster
PTM Crown,VN2,268,pTDDRkMXE9pRUUjYhepzO2XRP9VSGkNUhtdAHsGZhyZ0OjSBXueWWSPHfQ,PTM Crown,246,I,98,73,False,False,True,False,Grandmaster
crow,2210,639,yUw39OVtdKJTRvl0N2Zo2hzU2J7va8iCrronitpoN3FPzj8UjiqnStxn4w,Crow,263,I,76,48,False,False,True,True,Grandmaster
L 03 10 04 NT,1003,127,QGgfRMmU-QamnW1Av1XIehYOh-L2s1pszeX-afPwG_F2yW0Am4W8rD_ITg,devctoichs,309,I,140,106,False,False,False,False,Grandmaster
16 dần dơ,VN2,297,No7VR1Yd9R0zNxrzbKqBSaHNBtospNnC46rTPnv97SNttqliexy8M5rTfA,16 dần dơ,260,I,120,100,False,False,True,False,Grandmaster
CoolParker,SML,442,5ZNcz0VnSS27jyRg0KwHZ6zKaJ27LEuP-jzEjBaKtUGVicL24rQkBnAXJQ,SMLar GumayuSiuu,362,I,73,24,False,False,True,True,Grandmaster
Bé Bờm VN,0302,179,oCeOujRFjK4TcaGXQknOceIDNIQtphrlA4V-hrCOz552eDtqlAqjzoDlkA,Bé Bờm,469,I,113,82,False,False,False,False,Grandmaster
ĐứcĐức,2446,30,AxAn6Mn5SpqeFRen-Q15OPt5JlRtmm2gsO331jSkvRtHa6TLyRvsrmd1xQ,Con cac ram nang,376,I,148,114,False,False,True,False,Grandmaster
vlogg,VN2,474,_8xr4O4DfMlZUhpjR4v9lS8mYiUFz1whp-Fk67W5FnK5OVSUfrg5nXiUtQ,vlogg,296,I,103,64,False,False,True,False,Grandmaster
XLR8,6319,396,7W_6cQW6f6d0DhgsBsEL4w7S3KZ24xa1bMRGbqMNck32X4Cn0gTQ5TIfTg,FNS XLR8,440,I,94,56,False,False,True,False,Grandmaster
Cho XIn Tý Huyết,VN2,47,7hwfZfxtSqHgG3PGS9NPQD3fo8g3evdgDWG26ShlpqRBCJTBwmGjv6jkKw,Cho XIn Tý Huyết,237,I,95,61,False,False,True,False,Grandmaster
tftiseasy,00000,66,CkiMf4f15FWBNDnED-7C19kFkkiTf_fTcR-byj9bzCNPxsijgLAeNP7wkA,TFT is easy,377,I,84,52,False,False,True,True,Grandmaster
DorR1K,1807,5,skn1PJura9csoY4vnXzYGmRyq8S6-_3_p1ejYPH3Mqe9WBPYbdRd8vDsdg,DorRiK,246,I,93,63,False,False,True,False,Grandmaster
ThắnG XH,VN2,328,X8iBe5D5r6WDESJpDXS_2EzPRYIhgmsTCss4olTDIYwIFNoJZCTWa5zjrQ,ThắnG XH,268,I,138,105,False,False,True,True,Grandmaster
EBodyQ,1704,512,SEwJxGMyayzqi1VMZzrKZvLut0pvF5Bve1-ybrNeZRYwh4sjA74iwT_EaQ,EBody Q,376,I,185,147,False,False,True,True,Grandmaster
Perlemerhiver,1512,234,0mHmDJejSZ_2lBDHjS9K4T_rZ8R_vxBnMpfHBnN3PMWa2ui61m7OJn_Sjw,XDG LavisH,340,I,131,107,False,False,True,True,Grandmaster
IT forrever,234,511,MBcXO1pBS6aJSzIZCxAHLxAVSxiTHrNDG-Y7ftEUi5TVfSl7WZRfKeSBMA,IT forevver,280,I,212,180,False,False,True,False,Grandmaster
Sovel,3011,1,CsIexeqvje03MPDVs4m5S3pQCE8jgMj8IUwZL_dLCIHFSdWuK6s-48E-eQ,Sove11,300,I,128,103,False,False,True,False,Grandmaster
JuUn,5368,165,bAbebL3l3AFoeHB2kVhXaGvLei8t5hIZtxKCkzxE2MrsiGH3-WoFDTlevQ,GD JuUn,300,I,114,80,False,False,False,False,Grandmaster
Rouge,Giang,551,knkGAzsw0b2OLm2KM8hmI3MOKqQsX0YM5WKyQWJLyG7mlacT-3mh6aFsOQ,1rene,509,I,176,147,False,False,True,False,Grandmaster
no cap on god,VN2,523,12oGht713ACfQqRlqWG-VEIaZTxyhyfwN1YbAi23WIPolG_npXK00eJw_g,no cap on god,256,I,74,52,False,False,False,False,Grandmaster
OPG Fiora,1769,1,pKxFY_ye1KXvUvzakrzP5G08GDxyMZQN54M-9Sxz0HQ229QTosXfG0FyBQ,,496,I,67,36,False,False,True,True,Grandmaster
VinaBaeSuzy,nana,107,V5L3K-KBXIFqGvPeoElW9QH01Fgx1Rlt8h2bbhLIpVYe8JIUfLGIWcnQkA,phattayto,303,I,123,94,False,False,True,False,Grandmaster
Av Shu,Shu23,502,uYzqxrONvjyt7myWeBYMPsmAwzia5_-jv7GswdtZ9rOfttj_Dhp0V9g09g,AV Shu,436,I,111,84,False,False,True,False,Grandmaster
Mordred,7244,563,J_Hq-3nYueA93Jk4IAqyuqFK-M-32oo-BghgB_Ym3Op6B0rUtPQJ_attQA,Shiori Satou,319,I,108,77,False,False,True,False,Grandmaster
fast shot,VN2,606,RmqkyDI--dZUP8AVS53eOOj6myruOnMaxUTsRFocUH4F0goBW2Jh3D2FiA,fast shot,238,I,161,141,False,False,True,False,Grandmaster
2597 is me,2597,563,xSO5s3GZGurQcs4aMAC4lugug0qv5qzitpDyoONkuj7YnWhbrLSUV7OvgQ,2597 is me,344,I,155,135,False,False,True,False,Grandmaster
Wang Churan,1104,324,EMORKXJK7eUxVrbR8pMl_gizhwTIr8IV1AHrDhpuTiXNSKqnvrFbsVBakw,Bạch Phong Tịch,318,I,239,208,False,False,True,False,Grandmaster
Shacombank,6789,497,Eeh3PqCnAA0zpBqu6wNIt4EmqkeSIQcVeeerSp26t8NX4y-d7ByJtnpm-A,Nara Shacomaru,464,I,171,131,True,False,False,True,Grandmaster
BobbyC,37NA,151,h8Bhs4c9eotuRsDd9avtWnbSdKKDCsDiRqFP_f4Qa79O1JO0DLGGuhunaQ,BobbyC,297,I,185,155,False,False,True,False,Grandmaster
My2304,23401,516,iAOtwBHzALnwHRPLD3jxFId52iYXZi0ZvnKyesBFpn7OUtdowRILm217ow,My2304,335,I,196,149,True,False,False,False,Grandmaster
Tiểu Long Nữ,HCE,675,uWQFC1o8QObBu-0c8AECiVW73muQFxxRNDGUGaRm7h4E8uja2V7PvbZwSg,Łục Vô Song,245,I,122,93,False,False,True,False,Grandmaster
Ú Hú,1810,813,OxXDTz5beYV1uoFB5Lvi0sQPFwZxlRoMTDRvJHabNpz0-paPoZqyj1JBxQ,2ON18,458,I,221,204,False,False,True,False,Grandmaster
LD3010,4142,1,TazZqwVy9joD8Lbg-N82I1wT4i4lw7jZLmyFh2uRyZa1VLMpHyXhCrzaXQ,Tro Lai Top 8,402,I,207,158,False,False,True,False,Grandmaster
Starlander,8304,72,7Dc8pvAKLita7fEyERC_7R3AyUjpUcteV8GZBKtGWK7VKroM_VCk-WdIDg,bestyasua3242,258,I,89,48,False,False,True,True,Grandmaster
qdai,2412,276,togJzuSPprZrZ0HWESwnHtwNUdWCiLk8U1vDZpKvumnbdQ7KNDFS24Qxlw,qday,423,I,134,98,False,False,True,False,Grandmaster
MeiMei1699,6715,577,3dJ5dDFueGNOGUa4MStRwaJRv20WzDFOFc45ScHvzyWBKJg3q6gSNF3rRA,Tiến Tương Tư,303,I,107,79,False,False,True,False,Grandmaster
Иight Fury,0208,37,r8LShAwsuGBp9NWY0Sl2ya7CDpGYW1eUor6kf2khvmj28F_kjXqhEN9CXw,Thánh Fentakill,375,I,107,84,False,False,True,False,Grandmaster
Na Na Tình,2005,368,EMSxDKYt6DrWTaePVhRJRpnRrkVm4d0N26PGVKQNZEs-c0dJ3U_yds3FLQ,Na Na Tình,249,I,107,81,False,False,True,False,Grandmaster
duogii,Trang,1,ccEVQChoE39Px_vtrHumBFGqPTfrVtM7UMCjyW8fzzsu8ut-pNrcH_iTXQ,,295,I,147,127,False,False,True,False,Grandmaster
Rouki,22012,484,eHHAHTarLqTrlKpkKtCDv6YvCFdbPcfm_B-dwdjwljo1onQm5YqWp0GFPQ,TFT Rouki,296,I,115,71,False,False,True,False,Grandmaster
Choncc,29603,280,6IBrWFuXsb-_bHyIqqaINqf5YiuUxII6C4GSeOxRs7VQ3XcKZhPM_YSAtQ,Lost At Yasuoo,271,I,233,197,False,False,True,False,Grandmaster
success1,1612,437,loKlGRHxh62PCJdw0I1UoQgzdU-669ieHh4PEZdaRrDylzdv99_EBToqrg,success1,380,I,151,124,False,False,True,False,Grandmaster
1 NIỆM ,VN2,10,agRa05tz0A4TlzrcfK_8PoWqF6YZWl3G7WTMW5yaC_KqVP6ybKd33UbYLA,1 NIỆM,325,I,96,67,False,False,True,False,Grandmaster
Kassadin CầuGiấy,VN2,161,L7gY4sU4R8O6zhbgYmRraZYn3lf54X_u-AqldxfDeS4uqaATleYg9bic7g,Kassadin CầuGiấy,302,I,227,178,False,False,True,False,Grandmaster
Just Tô Py,2505,499,zCXoQyBYgV3R7xVYsX9uJIFFGvwU8-YPTGzWtMjvbhWVCXavtapEf97wIQ,Tiểu Vũ S2 Tô Py,256,I,72,36,False,False,True,True,Grandmaster
Hauitft,2308,2,4a2Kya5C0O99fyPlzNCfQ-P1ucgHnbT9Hht_Semnkz1TrCUl32Hfp-omWA,hauichess,233,I,133,94,False,False,True,False,Grandmaster
Quang Linh Dz,8747,2,ouPAx8sdELKfP9dzjNl_X9OG-Aoq6G08Pir4duHqC-o_pMMKt6h5Myzjwg,,250,I,145,108,False,False,True,False,Grandmaster
1 Tay Thách Đấu,123,49,bEjhBHDbg7FB-LlBfuclo5IYcDj1zZYAZsZAH-qGEWy6dumfcDFIw2zIhQ,Nước Mắt Em Rơi,323,I,152,111,False,False,True,False,Grandmaster
Hi Iam Gokiin,Gokin,269,9HSf-kMKQTFOvjQOgN0RUt5AF_0uG265wu0b3vPl5iu4udPKFgRKKwxUoA,Hi Iam Gokiin,453,I,120,86,False,False,False,True,Grandmaster
howll,7449,282,WS3JXqfnIUreXPc2a-rCx_KBuVYqpaBG2PU95OFoEunB4QudKYJeB3pfzw,JayFinz,502,I,131,90,False,False,True,True,Grandmaster
